,dist,direction
05:00:00,0.0,south
05:30:00,34.515968560624636,south
06:00:00,87.54828273567338,south
06:30:00,139.96473946373789,south
07:00:00,203.77673756899102,south
07:30:00,156.99834487679937,south
08:00:00,83.8575319663079,south
08:30:00,126.55151140061088,south
09:00:00,140.11121670159164,south
09:30:00,216.08130537146852,south
10:00:00,253.8513138504232,south
10:30:00,158.41188556956894,south
11:00:00,78.66454289379116,south
11:30:00,59.18394322434482,south
12:00:00,56.10226313717896,south
12:30:00,64.60380159715531,south
13:00:00,52.58030633076265,south
13:30:00,44.26772678832029,south
14:00:00,80.29848596910448,south
14:30:00,42.69855174780025,south
15:00:00,49.84175474358635,south
15:30:00,54.867932846559526,south
16:00:00,62.951628618377235,south
16:30:00,57.276086426415986,south
17:00:00,36.24328587158401,south
17:30:00,51.485012077018396,south
18:00:00,52.36590905446876,south
18:30:00,194.20177177432504,south
19:00:00,82.18365738512736,south
19:30:00,155.22596272748137,south
20:00:00,153.14667008486535,south
20:30:00,221.14190434412828,south
21:00:00,195.36674051624604,south
05:00:00,13.37364898327931,west
05:30:00,35.88032407371048,west
06:00:00,33.312671920693575,west
06:30:00,81.54273852008804,west
07:00:00,93.6428219355366,west
07:30:00,149.81570724117603,west
08:00:00,166.5922163417177,west
08:30:00,322.3567901998871,west
09:00:00,276.48182385044015,west
09:30:00,337.0066290474379,west
10:00:00,89.19837996541894,west
10:30:00,86.43941660215735,west
11:00:00,155.7982246488982,west
11:30:00,274.47424998831417,west
12:00:00,361.099398748875,west
12:30:00,313.3755544291125,west
13:00:00,300.364130539165,west
13:30:00,281.33761210723105,west
14:00:00,333.91674445785185,west
14:30:00,318.18775529922925,west
15:00:00,269.11013016884385,west
15:30:00,331.36843728924237,west
16:00:00,320.65710071243984,west
16:30:00,284.1771099663529,west
17:00:00,436.16112959479506,west
17:30:00,496.96799047362595,west
18:00:00,421.019343025949,west
18:30:00,377.580106282702,west
19:00:00,385.7251216682844,west
19:30:00,435.64775007174507,west
20:00:00,419.01450597498496,west
20:30:00,446.1358287066871,west
21:00:00,349.2708923231039,west
05:00:00,0.0,north
05:30:00,15.0291869108781,north
06:00:00,94.5207976336694,north
06:30:00,141.88047725677717,north
07:00:00,59.498157528517865,north
07:30:00,55.628725209246966,north
08:00:00,24.77692170702314,north
08:30:00,115.68087293424149,north
09:00:00,136.5018353291914,north
09:30:00,162.1344795119853,north
10:00:00,231.23876774275448,north
10:30:00,84.56508305569876,north
11:00:00,157.05574766073482,north
11:30:00,86.56730348853378,north
12:00:00,97.81201928323608,north
12:30:00,109.70157144889792,north
13:00:00,88.95599527376534,north
13:30:00,84.45313925611077,north
14:00:00,86.85866804057247,north
14:30:00,70.1803050056538,north
15:00:00,97.18917379610103,north
15:30:00,124.09231277064997,north
16:00:00,100.63974472930725,north
16:30:00,87.861163089434,north
17:00:00,104.81644981050538,north
17:30:00,105.74668058829144,north
18:00:00,156.78852694462336,north
18:30:00,104.21600299120088,north
19:00:00,92.30965506073188,north
19:30:00,76.50301256982405,north
20:00:00,68.51790299103118,north
20:30:00,65.80444145702926,north
21:00:00,25.37590172433937,north
05:00:00,327.3953896122438,east
05:30:00,116.80093032156319,east
06:00:00,311.69335172204524,east
06:30:00,213.82484706374277,east
07:00:00,141.16247482208212,east
07:30:00,258.95413174529574,east
08:00:00,170.3590791965074,east
08:30:00,209.9045306206894,east
09:00:00,292.0435437629587,east
09:30:00,206.86017117038278,east
10:00:00,284.6003694521111,east
10:30:00,167.39008818949634,east
11:00:00,294.68839599889475,east
11:30:00,268.70243000153323,east
12:00:00,216.5684720728215,east
12:30:00,287.6582165205727,east
13:00:00,241.3729065626675,east
13:30:00,235.06139454019257,east
14:00:00,207.68346923237027,east
14:30:00,393.6661466772226,east
15:00:00,380.1936636725478,east
15:30:00,311.6849398106052,east
16:00:00,251.30052279192563,east
16:30:00,226.08773026221027,east
17:00:00,210.1224140326221,east
17:30:00,229.43508108392336,east
18:00:00,187.37500330650607,east
18:30:00,105.40108370357271,east
19:00:00,159.24152962382175,east
19:30:00,190.384010510108,east
20:00:00,200.84067375468823,east
20:30:00,118.91412226736782,east
21:00:00,301.94423570371237,east
