,dist,direction
05:00:00,11.662525997417726,south
05:30:00,17.14260985275361,south
06:00:00,58.55306528615663,south
06:30:00,162.97406851824016,south
07:00:00,116.07383433122448,south
07:30:00,110.86225187165759,south
08:00:00,146.26141392415786,south
08:30:00,171.37018121344943,south
09:00:00,164.87048871337475,south
09:30:00,250.314011899678,south
10:00:00,205.5552814833182,south
10:30:00,163.35738816793364,south
11:00:00,187.40406766998825,south
11:30:00,150.7254929352692,south
12:00:00,93.03958289712273,south
12:30:00,64.43896890730952,south
13:00:00,50.167288020102646,south
13:30:00,92.16134135094127,south
14:00:00,93.29142858194112,south
14:30:00,51.929772798053,south
15:00:00,86.02152924152375,south
15:30:00,56.448283924113596,south
16:00:00,49.54586401861707,south
16:30:00,114.42318792218217,south
17:00:00,144.03896401726644,south
17:30:00,190.1114309260678,south
18:00:00,57.889517675893515,south
18:30:00,133.8378368898321,south
19:00:00,83.37708741698815,south
19:30:00,225.3757165933676,south
20:00:00,105.42495323870432,south
20:30:00,252.68414845018478,south
21:00:00,215.20831539221427,south
05:00:00,275.1012750774629,west
05:30:00,41.61579954384962,west
06:00:00,165.83828051133275,west
06:30:00,59.85555575940779,west
07:00:00,166.04321126689567,west
07:30:00,273.1218219656705,west
08:00:00,243.35439507382736,west
08:30:00,345.4071279716554,west
09:00:00,328.9186107499237,west
09:30:00,258.1849839345006,west
10:00:00,203.19758884060062,west
10:30:00,252.64375250359473,west
11:00:00,280.72777458919404,west
11:30:00,279.398776599641,west
12:00:00,334.4626752728054,west
12:30:00,345.822335184595,west
13:00:00,329.0380701420223,west
13:30:00,343.30644574744105,west
14:00:00,371.5111875937131,west
14:30:00,389.59322330847067,west
15:00:00,387.3778011853755,west
15:30:00,389.3399115116305,west
16:00:00,393.3554704936221,west
16:30:00,464.61374191321227,west
17:00:00,464.1140797789021,west
17:30:00,463.2818819374895,west
18:00:00,517.3230150014076,west
18:30:00,419.98981078575423,west
19:00:00,438.4131329450448,west
19:30:00,440.4104680753086,west
20:00:00,409.35871465942034,west
20:30:00,430.8844512230684,west
21:00:00,426.2540162119462,west
05:00:00,0.0,north
05:30:00,25.858674360195703,north
06:00:00,72.79032334606302,north
06:30:00,105.46513418061107,north
07:00:00,122.58863830886891,north
07:30:00,24.86020168975399,north
08:00:00,47.82937524455975,north
08:30:00,118.3686685156747,north
09:00:00,125.31090039865126,north
09:30:00,39.41264312361238,north
10:00:00,118.66283667174638,north
10:30:00,131.49063068167035,north
11:00:00,65.44511877963373,north
11:30:00,113.50429946564248,north
12:00:00,61.913083465511605,north
12:30:00,89.51299561645585,north
13:00:00,141.5520170709372,north
13:30:00,115.33382411179994,north
14:00:00,121.17437231687278,north
14:30:00,86.90767103491942,north
15:00:00,145.0347620555975,north
15:30:00,80.62107555565325,north
16:00:00,103.09876307821595,north
16:30:00,93.80535910463072,north
17:00:00,72.06769210495611,north
17:30:00,145.57050259520156,north
18:00:00,98.33592378491684,north
18:30:00,86.39847571415416,north
19:00:00,103.25659698052158,north
19:30:00,92.6828866799335,north
20:00:00,81.62580987332838,north
20:30:00,59.16130227770225,north
21:00:00,87.51151387963458,north
05:00:00,296.2116809773512,east
05:30:00,49.82845601736073,east
06:00:00,399.6098602061981,east
06:30:00,138.28364603086234,east
07:00:00,145.05502582978704,east
07:30:00,171.886800271168,east
08:00:00,211.24084361957122,east
08:30:00,170.70182692181692,east
09:00:00,226.32038264517337,east
09:30:00,142.2523414515951,east
10:00:00,148.81240909099228,east
10:30:00,105.19030713093613,east
11:00:00,234.4066237318704,east
11:30:00,160.970622576305,east
12:00:00,282.0993254541057,east
12:30:00,249.3952944154807,east
13:00:00,239.8903559161011,east
13:30:00,318.03194758979913,east
14:00:00,192.19779372363223,east
14:30:00,204.84428956010174,east
15:00:00,227.79513861805378,east
15:30:00,211.0351118917731,east
16:00:00,240.90301139804333,east
16:30:00,201.82957707286266,east
17:00:00,154.34875421495278,east
17:30:00,236.37532272612398,east
18:00:00,119.73884157144423,east
18:30:00,162.365851816113,east
19:00:00,165.1250518404836,east
19:30:00,188.14316820796827,east
20:00:00,164.42637444620757,east
20:30:00,152.3697014940599,east
21:00:00,259.64763628821345,east
