,dist,direction
05:00:00,30.584051241926403,south
05:30:00,97.44311781340573,south
06:00:00,130.1230213633899,south
06:30:00,171.94247775530897,south
07:00:00,204.95277768172468,south
07:30:00,185.02221427245476,south
08:00:00,252.07786415177202,south
08:30:00,180.88356241434678,south
09:00:00,0.0,south
09:30:00,253.1643348633981,south
10:00:00,0.0,south
10:30:00,0.0,south
11:00:00,0.0,south
11:30:00,265.89014490154483,south
12:00:00,0.0,south
12:30:00,254.73801184531808,south
13:00:00,0.0,south
13:30:00,0.0,south
14:00:00,0.0,south
14:30:00,0.0,south
15:00:00,0.0,south
15:30:00,51.19438375068411,south
16:00:00,179.57313429958742,south
16:30:00,113.93475213494945,south
17:00:00,77.5875936767729,south
17:30:00,85.43602771543132,south
18:00:00,101.55047470195834,south
18:30:00,32.76323610197114,south
19:00:00,55.3239063433231,south
19:30:00,10.534149958862137,south
20:00:00,22.509428256810885,south
20:30:00,22.47421497290117,south
21:00:00,0.0,south
05:00:00,0.0,west
05:30:00,169.15954368393784,west
06:00:00,74.87916116265016,west
06:30:00,122.37216802335735,west
07:00:00,100.68531394561447,west
07:30:00,74.77769945970059,west
08:00:00,63.85410344827868,west
08:30:00,146.9748023734586,west
09:00:00,174.21740244534186,west
09:30:00,305.19495263920226,west
10:00:00,186.90576358013192,west
10:30:00,145.7403455569357,west
11:00:00,176.39744991869637,west
11:30:00,150.4965846603817,west
12:00:00,218.99914479861422,west
12:30:00,294.594620533073,west
13:00:00,187.58352454175636,west
13:30:00,169.65128820927802,west
14:00:00,212.8481401516297,west
14:30:00,193.35552440651654,west
15:00:00,178.30826994310297,west
15:30:00,163.99581149887342,west
16:00:00,182.4458593211672,west
16:30:00,162.30224506027366,west
17:00:00,172.69739027982808,west
17:30:00,188.33536275085896,west
18:00:00,173.98017458501687,west
18:30:00,141.05917796860655,west
19:00:00,133.96287316639922,west
19:30:00,121.89897629082442,west
20:00:00,124.37146451700649,west
20:30:00,144.91965768155293,west
21:00:00,134.27480972571252,west
05:00:00,33.27265651437618,north
05:30:00,64.55562853922784,north
06:00:00,0.0,north
06:30:00,660.6293437684001,north
07:00:00,157.7959452315313,north
07:30:00,406.6592071283605,north
08:00:00,385.95698743559,north
08:30:00,533.3499429452077,north
09:00:00,104.28180065378923,north
09:30:00,72.35144481811977,north
10:00:00,55.555369848002144,north
10:30:00,119.16839875314736,north
11:00:00,111.90175649157344,north
11:30:00,137.58332439457178,north
12:00:00,97.3923843297911,north
12:30:00,173.32023827639398,north
13:00:00,129.1124898409003,north
13:30:00,179.1146882375162,north
14:00:00,133.72741000390832,north
14:30:00,185.47391195688363,north
15:00:00,127.84409073573788,north
15:30:00,108.74692553535336,north
16:00:00,153.55784733313436,north
16:30:00,130.17227888951143,north
17:00:00,168.27018448857459,north
17:30:00,144.75446985716593,north
18:00:00,144.8128745966004,north
18:30:00,127.14299706206475,north
19:00:00,149.48166300288642,north
19:30:00,124.44525782350915,north
20:00:00,78.25321842409168,north
20:30:00,101.66751945210349,north
21:00:00,129.77284381670714,north
05:00:00,134.22635907176385,east
05:30:00,232.90686008437905,east
06:00:00,256.8918762091022,east
06:30:00,267.5168387220104,east
07:00:00,179.26588595897363,east
07:30:00,43.86735008236886,east
08:00:00,58.12106304368451,east
08:30:00,56.22583376138098,east
09:00:00,96.27291794144084,east
09:30:00,47.69684440265012,east
10:00:00,170.74670961743172,east
10:30:00,106.83855243181351,east
11:00:00,227.9484739900111,east
11:30:00,412.46999642084506,east
12:00:00,305.66896105575927,east
12:30:00,266.3502288422391,east
13:00:00,155.95646198337147,east
13:30:00,222.10790315431137,east
14:00:00,277.34018077046494,east
14:30:00,294.6335713033858,east
15:00:00,333.9877291127966,east
15:30:00,282.94875605979286,east
16:00:00,123.20045323777416,east
16:30:00,114.25360241916076,east
17:00:00,57.77935884442353,east
17:30:00,227.78163136846263,east
18:00:00,73.52484224839907,east
18:30:00,58.10446250598481,east
19:00:00,93.2436652055797,east
19:30:00,76.77090444885398,east
20:00:00,155.52048610905211,east
20:30:00,76.58379261622403,east
21:00:00,144.96813852748494,east
