,dist,direction
06:00:00,65.498131860636,south
06:30:00,93.71897122177057,south
07:00:00,116.07383433122448,south
07:30:00,72.72325890910284,south
08:00:00,151.0736697137404,south
08:30:00,169.16214037505594,south
09:00:00,158.00527142553173,south
09:30:00,288.2147263064023,south
10:00:00,280.5430170073747,south
10:30:00,66.53209731352429,south
11:00:00,186.85854054270573,south
11:30:00,83.92028550421539,south
12:00:00,60.781722467749745,south
12:30:00,63.51301580889081,south
13:00:00,25.112048221259926,south
13:30:00,75.35905748706308,south
14:00:00,39.15161698411284,south
14:30:00,38.0289048011754,south
15:00:00,25.989567347283437,south
15:30:00,44.9163180048359,south
16:00:00,53.08070215726737,south
16:30:00,18.744672024096626,south
17:00:00,84.22886324144426,south
17:30:00,252.54239448803878,south
18:00:00,39.82275014986287,south
18:30:00,165.74392635682432,south
19:00:00,155.98024098466516,south
19:30:00,209.07520250943412,south
20:00:00,260.9583852531689,south
20:30:00,219.11702138490446,south
21:00:00,0.0,south
06:00:00,625.5199039245684,west
06:30:00,17.973425374344636,west
07:00:00,195.5362103048351,west
07:30:00,315.56866596460003,west
08:00:00,307.1340943888864,west
08:30:00,256.53544732816783,west
09:00:00,107.65763549778552,west
09:30:00,340.39661065609766,west
10:00:00,121.85128998995978,west
10:30:00,169.8910061847537,west
11:00:00,242.85716600309485,west
11:30:00,199.2229191486444,west
12:00:00,286.26887688528006,west
12:30:00,312.00966073883114,west
13:00:00,355.65280663381617,west
13:30:00,318.2785825917952,west
14:00:00,340.01342434309424,west
14:30:00,330.3526497648,west
15:00:00,393.8073506767145,west
15:30:00,437.3246516912239,west
16:00:00,406.4135282176974,west
16:30:00,438.35856308165194,west
17:00:00,397.83030735123555,west
17:30:00,496.2682256627666,west
18:00:00,461.08280635526444,west
18:30:00,393.64770139267546,west
19:00:00,266.2753486106216,west
19:30:00,423.68319598728965,west
20:00:00,422.6184282629612,west
20:30:00,433.6802014665795,west
21:00:00,189.5841076534594,west
06:00:00,90.06818473880756,north
06:30:00,34.04102327600492,north
07:00:00,122.58863830886891,north
07:30:00,0.0,north
08:00:00,105.28859609364554,north
08:30:00,122.5446046736809,north
09:00:00,88.73363156660584,north
09:30:00,160.06853172838456,north
10:00:00,137.53083620113543,north
10:30:00,131.49063068167035,north
11:00:00,90.20128799558026,north
11:30:00,140.431898349457,north
12:00:00,150.24995289609996,north
12:30:00,45.857286742613894,north
13:00:00,130.32960357909448,north
13:30:00,125.18712927116941,north
14:00:00,143.41566817822712,north
14:30:00,77.95245939945347,north
15:00:00,68.40666304561452,north
15:30:00,27.44582583828538,north
16:00:00,135.85770552007568,north
16:30:00,175.1150307933934,north
17:00:00,113.32012313354363,north
17:30:00,10.2583629423154,north
18:00:00,48.82591687939092,north
18:30:00,66.91916393502419,north
19:00:00,67.07560076986096,north
19:30:00,193.9520936486032,north
20:00:00,69.84928660367126,north
20:30:00,111.77618445012037,north
21:00:00,0.0,north
06:00:00,84.87447785174156,east
06:30:00,159.1261451348752,east
07:00:00,200.77641282978482,east
07:30:00,171.886800271168,east
08:00:00,163.38042638696385,east
08:30:00,171.62192561349897,east
09:00:00,208.1785491112635,east
09:30:00,36.17393417130393,east
10:00:00,200.58826923110212,east
10:30:00,96.917182653917,east
11:00:00,152.05760991037351,east
11:30:00,175.0194379019717,east
12:00:00,290.875274597929,east
12:30:00,252.38592553546772,east
13:00:00,228.38648366291918,east
13:30:00,350.4000869025847,east
14:00:00,131.08394046404112,east
14:30:00,107.09529681290823,east
15:00:00,79.13362860906345,east
15:30:00,146.98873863172628,east
16:00:00,63.24004916763978,east
16:30:00,116.5377331053865,east
17:00:00,140.84834951240794,east
17:30:00,106.30098002688123,east
18:00:00,90.10303097719333,east
18:30:00,116.16318527337765,east
19:00:00,84.56005310132004,east
19:30:00,63.20553118485786,east
20:00:00,86.72028238707946,east
20:30:00,119.2374322784483,east
21:00:00,616.7138997699319,east
