,dist,direction
05:00:00,65.69995906820502,south
05:30:00,356.5660332465867,south
06:00:00,86.65546663100072,south
06:30:00,141.94029742806094,south
07:00:00,257.8722906405567,south
07:30:00,329.0738051263196,south
08:00:00,475.84185188281884,south
08:30:00,454.2626971968091,south
09:00:00,494.7484012331758,south
09:30:00,419.1138473960773,south
10:00:00,449.56857260777434,south
10:30:00,392.25293387584736,south
11:00:00,459.85181375884224,south
11:30:00,507.8870088289458,south
12:00:00,514.4182921000805,south
12:30:00,468.2376993040622,south
13:00:00,443.48143602263895,south
13:30:00,520.3559775138121,south
14:00:00,487.4199351939173,south
14:30:00,500.0285771603176,south
15:00:00,482.3739489207928,south
15:30:00,425.9964876826855,south
16:00:00,422.240735630078,south
16:30:00,473.8150695499358,south
17:00:00,421.11072338859503,south
17:30:00,553.9364255402057,south
18:00:00,391.25007077275643,south
18:30:00,518.8665033097712,south
19:00:00,499.2593740375092,south
19:30:00,419.5552430326736,south
20:00:00,223.23755375222055,south
20:30:00,298.43591639266083,south
21:00:00,357.0703586579575,south
05:00:00,0.0,west
05:30:00,0.0,west
06:00:00,556.9663217040757,west
06:30:00,93.41391800590128,west
07:00:00,281.89134046795385,west
07:30:00,294.9676562844018,west
08:00:00,502.3717192059853,west
08:30:00,435.7158429644093,west
09:00:00,286.02355758764844,west
09:30:00,356.2036153936519,west
10:00:00,212.2877778802993,west
10:30:00,91.47198306430423,west
11:00:00,175.79479803456513,west
11:30:00,197.57391811153133,west
12:00:00,291.77871787081415,west
12:30:00,160.33563235148895,west
13:00:00,179.74316373760004,west
13:30:00,175.4671063434211,west
14:00:00,353.487415021046,west
14:30:00,422.335714961451,west
15:00:00,432.1510829447673,west
15:30:00,443.49613351980224,west
16:00:00,408.28307446923407,west
16:30:00,496.46512303741554,west
17:00:00,555.8152302397052,west
17:30:00,515.2435214645735,west
18:00:00,526.2114685636635,west
18:30:00,566.3893485322832,west
19:00:00,524.9616484098563,west
19:30:00,522.844689972314,west
20:00:00,465.87575991636885,west
20:30:00,444.59514718287613,west
21:00:00,423.7398726384976,west
05:00:00,335.5236139934075,north
05:30:00,62.34960212781231,north
06:00:00,66.50619142945006,north
06:30:00,101.64243752623696,north
07:00:00,204.30160607825974,north
07:30:00,242.33644463645444,north
08:00:00,263.12778895980165,north
08:30:00,251.88741379638032,north
09:00:00,195.73381785789502,north
09:30:00,368.59066253203065,north
10:00:00,244.03727105765094,north
10:30:00,188.85654176149674,north
11:00:00,159.59366223910996,north
11:30:00,176.39341136427393,north
12:00:00,211.44681833345325,north
12:30:00,198.374377450754,north
13:00:00,162.16896409736142,north
13:30:00,180.70753945775326,north
14:00:00,227.62384765741083,north
14:30:00,254.65961530050166,north
15:00:00,275.1657637878109,north
15:30:00,220.24524992015017,north
16:00:00,281.7303130874662,north
16:30:00,324.57145226920386,north
17:00:00,268.34795936466037,north
17:30:00,272.09073249107234,north
18:00:00,326.9540097777817,north
18:30:00,358.54450226221155,north
19:00:00,289.5924270426666,north
19:30:00,308.2983634662821,north
20:00:00,229.6878747345455,north
20:30:00,183.0429663898082,north
21:00:00,216.44239251508645,north
05:00:00,23.6674668886395,east
05:30:00,496.1360408894516,east
06:00:00,329.2946487639322,east
06:30:00,708.1440548144351,east
07:00:00,601.29759738327,east
07:30:00,652.5165516981006,east
08:00:00,608.5207091154891,east
08:30:00,539.2634831751793,east
09:00:00,593.642588698491,east
09:30:00,606.2043934877522,east
10:00:00,584.2237958514838,east
10:30:00,603.60293712109,east
11:00:00,564.5270799747394,east
11:30:00,620.9254278470949,east
12:00:00,589.1876495886756,east
12:30:00,615.1906170838831,east
13:00:00,546.9959921393316,east
13:30:00,521.7903151584669,east
14:00:00,537.7047960003649,east
14:30:00,560.1379647855101,east
15:00:00,544.4567242621033,east
15:30:00,527.8999636696121,east
16:00:00,542.0620454729408,east
16:30:00,600.2774984704746,east
17:00:00,553.8042513276205,east
17:30:00,500.4629018145126,east
18:00:00,541.2274257070246,east
18:30:00,494.35332595213185,east
19:00:00,451.83576175821196,east
19:30:00,263.28926590539396,east
20:00:00,288.931374473862,east
20:30:00,178.97605741311747,east
21:00:00,267.69808134678135,east
