,dist,direction
05:00:00,36.77244963495128,south
05:30:00,67.70010723107336,south
06:00:00,142.76642195765226,south
06:30:00,188.35191827390696,south
07:00:00,285.28450493390096,south
07:30:00,447.2215661322848,south
08:00:00,402.06119716038046,south
08:30:00,474.2541088063923,south
09:00:00,405.0283210309598,south
09:30:00,386.1519391704641,south
10:00:00,371.72208404656686,south
10:30:00,366.4903413209971,south
11:00:00,325.5581529373035,south
11:30:00,380.3938153699327,south
12:00:00,465.90469319525783,south
12:30:00,435.64098512250246,south
13:00:00,466.44994140800736,south
13:30:00,488.4799552666432,south
14:00:00,550.5316759699101,south
14:30:00,561.8127475624735,south
15:00:00,473.2597986966624,south
15:30:00,525.9227177112177,south
16:00:00,406.54454305934314,south
16:30:00,500.9239296688931,south
17:00:00,476.09143158490673,south
17:30:00,543.9722019513134,south
18:00:00,433.4912376680959,south
18:30:00,528.2860987269265,south
19:00:00,457.6606170110289,south
19:30:00,531.1304028787806,south
20:00:00,579.2217624684641,south
20:30:00,422.49126861555135,south
21:00:00,321.56030886380915,south
05:00:00,0.0,west
05:30:00,26.674606992825492,west
06:00:00,51.74866823614778,west
06:30:00,160.01932839138908,west
07:00:00,377.86478870208913,west
07:30:00,401.7599527595195,west
08:00:00,496.0573195465309,west
08:30:00,440.8781580007112,west
09:00:00,330.9913501228774,west
09:30:00,233.39812145281383,west
10:00:00,244.77590810367485,west
10:30:00,122.02927359304825,west
11:00:00,138.43369480086892,west
11:30:00,122.00636236900361,west
12:00:00,263.93056574869394,west
12:30:00,324.4966932105674,west
13:00:00,258.1020543568061,west
13:30:00,267.84042333275744,west
14:00:00,410.8956427303947,west
14:30:00,468.73617000497154,west
15:00:00,454.18715112342926,west
15:30:00,455.54350395222076,west
16:00:00,419.17050242301866,west
16:30:00,485.06584244363455,west
17:00:00,540.7176026520799,west
17:30:00,507.5477386407765,west
18:00:00,498.24087821233593,west
18:30:00,518.2856750194053,west
19:00:00,508.08802735140637,west
19:30:00,499.83253594682583,west
20:00:00,516.0726267960183,west
20:30:00,520.5825635275653,west
21:00:00,403.6154402555334,west
05:00:00,62.44951342303726,north
05:30:00,68.46349040515464,north
06:00:00,70.04452413955687,north
06:30:00,425.2051328144304,north
07:00:00,196.6703877585575,north
07:30:00,297.49682276162923,north
08:00:00,346.8227988059364,north
08:30:00,269.21485130398537,north
09:00:00,240.45482604507328,north
09:30:00,204.44081353540315,north
10:00:00,162.06201156015987,north
10:30:00,168.7753360653661,north
11:00:00,164.74442796197627,north
11:30:00,168.41862043977198,north
12:00:00,187.12712446312324,north
12:30:00,199.531145462889,north
13:00:00,213.4770902072316,north
13:30:00,233.61181876747506,north
14:00:00,236.98273842961265,north
14:30:00,272.35883228274554,north
15:00:00,253.87452925879904,north
15:30:00,277.7990766440709,north
16:00:00,281.3856998770365,north
16:30:00,237.33598495724058,north
17:00:00,285.9212245871719,north
17:30:00,304.85992712547284,north
18:00:00,303.81844651516514,north
18:30:00,300.7330390551352,north
19:00:00,348.9293477143237,north
19:30:00,284.2933300331707,north
20:00:00,297.24475503356325,north
20:30:00,200.1394243853737,north
21:00:00,160.31815149373688,north
05:00:00,0.0,east
05:30:00,63.31066971286418,east
06:00:00,424.45363638939716,east
06:30:00,660.1644299212927,east
07:00:00,712.6783021183608,east
07:30:00,621.2394175164867,east
08:00:00,623.0848404674477,east
08:30:00,543.449699881879,east
09:00:00,632.4982061824921,east
09:30:00,637.4120863245853,east
10:00:00,623.7307647286322,east
10:30:00,609.4599159152726,east
11:00:00,621.4345644624091,east
11:30:00,585.5555980614394,east
12:00:00,587.3285505908192,east
12:30:00,596.1643080736287,east
13:00:00,685.6634627922981,east
13:30:00,668.5193227426043,east
14:00:00,656.4809926695232,east
14:30:00,629.1294158362539,east
15:00:00,587.9505287935132,east
15:30:00,560.7422622444815,east
16:00:00,603.9256062943979,east
16:30:00,578.2122296611309,east
17:00:00,480.6914721651766,east
17:30:00,477.46338364383894,east
18:00:00,474.14639684378307,east
18:30:00,532.2679397346511,east
19:00:00,494.9202822172315,east
19:30:00,371.04534257711714,east
20:00:00,293.81759896962905,east
20:30:00,318.217973292019,east
21:00:00,148.3481264716943,east
