,dist,direction
05:00:00,0.0,south
05:30:00,101.33411366860757,south
06:00:00,61.16662903316379,south
06:30:00,71.10691842407837,south
07:00:00,99.43997066718205,south
07:30:00,120.87450162690376,south
08:00:00,40.021956333792616,south
08:30:00,127.32077050753503,south
09:00:00,92.99424897880778,south
09:30:00,165.0091190834287,south
10:00:00,65.76733384460465,south
10:30:00,141.47813596698768,south
11:00:00,89.77209114698042,south
11:30:00,74.62425325055484,south
12:00:00,113.90058606099964,south
12:30:00,87.95180244067626,south
13:00:00,71.36830163002239,south
13:30:00,133.15619791754355,south
14:00:00,178.77972372292257,south
14:30:00,40.47963624508271,south
15:00:00,89.52899366766798,south
15:30:00,118.54496388714364,south
16:00:00,131.6424980406104,south
16:30:00,132.26625615941492,south
17:00:00,138.06554856109057,south
17:30:00,42.92471965901314,south
18:00:00,103.99519510155439,south
18:30:00,84.27174230172191,south
19:00:00,139.04147677363997,south
19:30:00,100.67932803282653,south
20:00:00,96.14813386425021,south
20:30:00,100.13991054728956,south
21:00:00,239.0091195224305,south
05:00:00,67.01323109280882,west
05:30:00,264.9456932299874,west
06:00:00,33.6968111322148,west
06:30:00,178.07678152058875,west
07:00:00,157.1857349156542,west
07:30:00,119.68949699153279,west
08:00:00,28.64753400069785,west
08:30:00,102.24517475691873,west
09:00:00,100.22795174962869,west
09:30:00,185.54650140929851,west
10:00:00,185.83384875463787,west
10:30:00,334.41032490955985,west
11:00:00,341.2481504541516,west
11:30:00,244.49330199334167,west
12:00:00,207.33281322439106,west
12:30:00,282.600106314169,west
13:00:00,402.8420452172959,west
13:30:00,311.84993841301133,west
14:00:00,304.1190144057834,west
14:30:00,361.3894438595532,west
15:00:00,349.99929751525724,west
15:30:00,235.06217545013936,west
16:00:00,240.1076163718655,west
16:30:00,256.8211990304806,west
17:00:00,272.28389891860763,west
17:30:00,222.4436297199017,west
18:00:00,279.0521852898583,west
18:30:00,323.3735593161065,west
19:00:00,204.62602649942016,west
19:30:00,240.75775255033062,west
20:00:00,205.21897137733524,west
20:30:00,194.08468598475864,west
21:00:00,298.9402118975851,west
05:00:00,93.64303755742161,north
05:30:00,81.93799909057674,north
06:00:00,53.90924812976542,north
06:30:00,46.166608894859266,north
07:00:00,289.10690371952137,north
07:30:00,21.254912439936728,north
08:00:00,107.55797411206377,north
08:30:00,102.17791185116855,north
09:00:00,537.5452444456772,north
09:30:00,80.67316108703912,north
10:00:00,109.97378046519292,north
10:30:00,105.72252221048078,north
11:00:00,140.38654303213292,north
11:30:00,124.20133050580729,north
12:00:00,112.77811580566603,north
12:30:00,116.91583795228107,north
13:00:00,105.6523821341124,north
13:30:00,195.70908553846726,north
14:00:00,257.28274964887544,north
14:30:00,305.7956090929449,north
15:00:00,248.87585935485444,north
15:30:00,338.7079568756393,north
16:00:00,317.83839666267943,north
16:30:00,301.6457291456519,north
17:00:00,415.7436877408238,north
17:30:00,476.4403147394901,north
18:00:00,383.27359776082267,north
18:30:00,293.31857756801566,north
19:00:00,201.60344485844905,north
19:30:00,171.53874022792667,north
20:00:00,259.2414818730767,north
20:30:00,249.5359092580654,north
21:00:00,265.7309029134484,north
05:00:00,11.613292683897077,east
05:30:00,43.917000327416986,east
06:00:00,204.01426234997305,east
06:30:00,234.97628251588063,east
07:00:00,154.86553256669228,east
07:30:00,68.47896218124932,east
08:00:00,138.92694448742222,east
08:30:00,102.06834336546135,east
09:00:00,196.63109431285227,east
09:30:00,288.644202224298,east
10:00:00,268.7404106254679,east
10:30:00,246.7188539876497,east
11:00:00,265.49240273343617,east
11:30:00,327.603278232004,east
12:00:00,295.50105184416543,east
12:30:00,243.803598075982,east
13:00:00,241.49648133379452,east
13:30:00,265.66817930922264,east
14:00:00,350.12453918898836,east
14:30:00,335.47520271740973,east
15:00:00,251.8994806528427,east
15:30:00,250.28893174339166,east
16:00:00,222.94527325212277,east
16:30:00,250.92905459325596,east
17:00:00,228.17201064949762,east
17:30:00,131.06403365833677,east
18:00:00,107.97195108544909,east
18:30:00,251.94498351634647,east
19:00:00,262.82536085208807,east
19:30:00,267.9733971013029,east
20:00:00,279.1365249918793,east
20:30:00,145.87929456577731,east
21:00:00,208.32603642823938,east
